Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw, s3m01, s3m02, s3m03, s3m04, s3m05, s3m06, s3m07, s3m08, s3m09, s3m10, s3m11, s3m12, s3m13, s3m14, s3m15, 
0, 0, 79.77534656954887, 82.39993990384616, 107.82227998621323, 82.91257929981202, 98.741328418703, 93.19829517926357, 7.4183092619243425, 7.610083945333487e+35, 1.0793084830881279, 2.975883572652797e+35, 7.912071403481642e+35, 1.7235177357991536, 15.072012329101563, 10.594930528085444, 2.9690507791810115, 17.35139392671131, 6.343182881673177, 1.8268404314594884, 3.1013362092791863, 0.8100783030192057, 8.618409852723818, 12.402716796875, 5.829303062125428, 6.592619832356771, 
0, 1, 79.43803267045455, 82.35834585336538, 102.50629021139706, 81.4166119990458, 103.61338404605263, 89.64995079914122, 6.540802841886468, 7.610083945333487e+35, 1.0796382904052735, 2.975883572652797e+35, 7.975367974709495e+35, 2.8341047179024175, 8.960191397831357, 7.091095338384789, 2.7189663237175057, 7.907125, 4.762041727701823, 2.3512786865234374, 3.222602638038429, 1.1990328107561383, 10.657049153645833, 8.219238789876302, 3.548267364501953, 4.9122830522738825, 
0, 2, 81.67005504261364, 87.89734256628788, 92.77578416511194, 73.16546397900764, 91.29155897556392, 90.45594787597656, 6.221153187974591, 8.039685458376508e+35, 1.3101937601885458, 2.769224991218575e+35, 8.105048754786072e+35, 1.814293537664851, 6.593013218470982, 5.901967248251272, 2.7100827328793637, 5.780446797859769, 4.279703119749664, 1.903856219667377, 2.544214884440104, 0.6059833428798578, 8.689554335195806, 7.262809421705163, 2.9155556007667824, 5.5417236328125, 
0, 3, 75.94714725378788, 74.02133861940298, 84.37066377098881, 78.62594651442308, 85.90652488425926, 78.88948567708333, 4.08709953826608, 8.105048754786072e+35, 0.948531985282898, 2.8896260777932953e+35, 8.594146524471439e+35, 1.2685008173403534, 4.512188605542453, 5.62813905228016, 1.9897867838541667, 5.696293165703781, 1.8502757313487295, 1.4605791462001516, 4.1976388113839285, 0.6170784672604331, 4.948838344840116, 4.8048886899594905, 2.5070626132459526, 4.1692151521381575, 
0, 4, 71.20757054570896, 70.79068767490672, 81.38425239507299, 71.95262953814338, 84.71516203703703, 73.2781279592803, 1.9601424595095076, 8.594146524471439e+35, 0.75700452990998, 2.975883572652797e+35, 8.822309706537053e+35, 0.9478180682072874, 2.724234188304228, 4.799296762751437, 1.4106758965386286, 5.681723540683962, 1.328738646073775, 1.6534670220046748, 2.617062577577395, 0.40576706863031153, 2.696330530503217, 3.4609262277414135, 2.5181546892438615, 3.0043378146189563, 
0, 5, 71.6647560009058, 75.79528541286497, 86.09046200539568, 66.59574589416059, 80.6529369212963, 78.40394502527573, 1.1202339444841658, 8.448483024056668e+35, 0.8304620450430543, 3.1153781151208966e+35, 8.594146524471439e+35, 0.9975297451019287, 2.1376388137404985, 5.938547770182292, 1.1812440257961467, 2.9969573974609376, 1.4204031626383464, 1.2506222195095487, 1.8355710116299715, 0.45879754675440043, 3.0410451788651316, 3.157627038788377, 2.2098584175109863, 2.61094857865021, 
0, 6, 88.53477686600719, 89.69482421875, 107.95126953125, 86.96109318387681, 101.39041270380434, 94.29879274230072, 1.5211307156470515, 7.728069742935558e+35, 1.2134289948836616, 2.589405186593992e+35, 8.239016502799066e+35, 1.6215479233685661, 3.4422457377115885, 6.765131170099432, 1.1892181900907155, 2.72263969809322, 1.733422631615991, 1.9146214738676819, 2.6833568508342163, 0.6970848314689867, 4.761490304129464, 3.266628173828125, 2.8750636020553446, 2.8574975384168386, 
0, 7, 96.21300223214286, 100.64710263039568, 103.75131138392857, 90.55442243303571, 110.00389229910714, 97.3435462567446, 1.6378832620287698, 7.975367974709495e+35, 2.1279632787910296, 2.191035157887224e+35, 8.307674973655724e+35, 2.1464361660722373, 2.6964795342807113, 4.425128066748903, 1.8498675028483074, 2.557199951171875, 2.2071384527744393, 1.8774290620610956, 2.778956894047004, 1.0130737767075046, 2.930586979306977, 2.3170826829324556, 2.405105313387784, 2.528536796569824, 
0, 8, 65.65369698660714, 64.71037544964028, 78.41940569196429, 62.44292689732143, 79.04476841517857, 67.67641355665468, 1.5616815390707064, 8.239016502799066e+35, 2.5807087473625683, 2.1439161222337352e+35, 8.744921024900763e+35, 1.2433427451313406, 2.9432070595877513, 5.619797215317234, 1.666800090244838, 2.3163482666015627, 1.7051900227864583, 1.3629465103149414, 2.898501925998264, 1.3785231985696933, 1.6252645332122517, 2.1410505964949325, 2.325590564358619, 1.392123523059192, 
0, 9, 55.257942474145686, 46.736894248188406, 65.65658482142857, 49.31257076539855, 67.4191646852355, 51.39534859035326, 0.3564477183602073, 9.678844629501815e+35, 1.416940646701389, 2.5562076842017614e+35, 1.0836097791724857e+36, 0.7823825604987867, 1.3654616335605054, 3.359753214518229, 1.289281698373648, 1.3138783772786458, 0.48870595296223956, 0.4778133138020833, 1.1784123011997767, 0.45963001251220703, 0.34496902284168063, 1.1353216171264648, 0.8360874917772081, 0.7033282111672794, 
