Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw,,best value,,model 1 mae,,difference
6,66,236.4046076,305.3134191,303.7262101,647.5329282,616.9692235,435.315386,1442.166366,9.77E+35,452.4899089,2.40E+35,1.10E+36,415.93453,372.1579913,1198.125088,491.8788603,111.3347813,506.9724702,400.7174137,117.3603397,90.01687622,909.9574142,254.0874209,938.1972415,425.5976563, ,90.01687622,,84.24286296,,5.774013265
7,0,79.70039063,78.50614873,98.31514757,77.78223364,97.98373346,86.7646412,14.76722827,8.82E+35,2.945768629,3.22E+35,9.87E+35,9.051812066,26.53878706,19.01934649,10.32464945,27.1133246,5.886681126,9.477636913,14.60066406,11.35970052,13.14067109,22.08135262,12.39482606,9.704731308, ,2.945768629,,18.09422794,,-15.14845931
7,1,79.12320721,75.73428819,81.08481125,75.87165384,101.9134306,81.52364309,10.54559269,8.82E+35,11.45739845,2.35E+35,8.98E+35,5.70245652,17.45989529,13.91792658,12.8795711,15.65829141,10.50241151,3.132699046,13.37550341,2.958174966,7.048813593,15.15365963,12.26578974,8.754636432, ,2.958174966,,21.17961019,,-18.22143522
7,2,72.40833529,68.60824189,75.2236759,71.09946987,81.28400608,77.6977761,5.673829288,9.40E+35,5.167138377,2.14E+35,9.06E+35,6.190377372,11.39064516,9.648233451,9.278571666,6.694422884,4.122775331,4.455589294,9.949953371,3.641886617,7.397573339,8.678747324,6.788366337,5.799883406, ,3.641886617,,14.75170492,,-11.1098183
7,3,66.30203247,72.82605168,71.21673813,64.05297292,78.9149589,65.45999053,6.40157959,9.97E+35,4.824542969,2.06E+35,9.40E+35,8.030959452,6.066980844,8.71128221,10.85524032,8.688136597,3.573404091,3.843922008,7.86345897,3.626420928,6.101733398,6.016170001,5.539843676,5.596351701, ,3.573404091,,11.49819336,,-7.924789268
7,4,70.41333594,74.32140625,70.79150023,73.60201618,74.36122131,65.92509014,6.112382308,1.02E+36,5.15022943,2.08E+35,9.97E+35,8.488249976,7.246072769,11.14202189,10.19741211,8.367918701,3.699833715,4.834739601,8.994328613,3.996118017,8.507883596,7.233887405,7.426438794,5.781856615, ,3.699833715,,11.34068502,,-7.640851303
7,5,72.8054238,78.43359375,77.80508115,85.34528789,90.68522644,82.61947115,5.566966664,1.03E+36,7.994309765,2.14E+35,9.40E+35,6.84605269,3.125766257,12.68146221,9.070253278,9.156181109,7.308991142,7.558226068,10.19730871,4.627089067,8.742838542,4.170248944,8.230719409,4.731345812, ,3.125766257,,11.24834067,,-8.122574415
7,6,61.71937943,71.59563552,70.45636996,76.9274292,73.70013331,73.03886099,4.17498656,9.77E+35,8.085010966,2.08E+35,9.23E+35,6.494656033,2.766710479,10.55957273,8.570240254,7.092793997,5.632598877,4.000767553,9.309313842,2.372838338,4.332217889,2.982001263,6.999179797,3.221669736, ,2.372838338,,7.422752117,,-5.049913779
7,7,57.70469531,55.06368418,58.79709551,60.27419355,59.3447876,57.88555764,2.390701294,1.20E+36,7.31867593,2.32E+35,1.03E+36,8.218929545,1.901427559,6.201638693,8.106680937,4.031519448,4.107991943,2.499509835,4.246042335,2.17866693,3.478074237,2.697654826,3.536476963,1.841446304, ,1.841446304,,4.79604629,,-2.954599986
7,8,53.68011378,56.5822653,60.22648112,55.38641117,55.57253339,53.95836088,2.263512216,1.23E+36,6.171354097,2.40E+35,1.10E+36,8.532444395,2.282281574,5.643313152,8.024829399,3.461462704,2.766785461,2.097468058,3.624011812,2.362959943,2.817702823,2.203872681,3.100023319,1.848621477, ,1.848621477,,4.315032424,,-2.466410946
7,9,51.11152675,49.03184496,54.78876563,48.98465748,54.15156824,51.74581811,1.423079899,1.35E+36,5.186984712,2.43E+35,1.22E+36,5.872227339,2.099680351,3.461298685,9.12907588,2.506101138,1.811606937,1.315813951,2.596064758,1.712437168,2.07499361,1.578788536,2.166738117,1.684782997, ,1.315813951,,4.021558974,,-2.705745022
7,10,35.78435625,36.33514083,35.55342782,36.10704627,34.32136549,36.40485491,0.94403638,1.58E+36,4.627710081,2.69E+35,1.58E+36,4.516830595,2.451735037,3.145960808,9.763866606,1.595768278,0.994703761,1.099068536,1.847121811,1.613849072,1.115651,0.859229978,1.491467186,1.321961476, ,0.859229978,,3.515154325,,-2.655924347
7,11,12.48486328,15.84726521,16.67528978,15.4893538,14.2523702,14.26586283,0.871699958,2.12E+36,2.665918127,3.76E+35,2.12E+36,2.405582973,1.26542382,8.050078682,2.121068864,0.632062735,1.71099555,1.260227319,1.112019516,0.935614762,0.96397267,0.97156122,0.905512182,0.523146693, ,0.523146693,,2.605546986,,-2.082400293
7,12,9.897202673,9.703166962,12.949125,10.77030212,11.19717527,11.45625496,0.754700005,1.95E+36,1.662041316,3.69E+35,2.17E+36,1.083283817,7.05298163,8.186943774,1.219969663,0.538625002,2.37412262,2.10606575,0.55740605,2.496913563,0.51559998,3.136206193,1.150030674,0.411156654, ,0.411156654,,1.451663971,,-1.040507317
7,13,3.868630418,4.762190535,5.109216761,5.422351398,8.740400042,5.472441021,2.618510598,2.32E+36,4.067930857,4.33E+35,2.22E+36,4.033864638,8.799074554,14.16480981,3.559210526,1.15263327,6.003431797,2.494381428,1.899196342,3.372138765,3.418752398,3.570275116,3.652088165,3.291377855, ,1.15263327,,1.539770388,,-0.387137119
7,14,2.992697001,5.124158256,3.901066636,5.149435756,2.229098594,1.931006494,45.94226583,7.67E+36,43.03706868,3.32E+36,7.12E+36,22.55919994,19.4914875,282.7581898,4.55006663,15.17557526,85.47873942,44.05337524,9.258200328,38.03203328,38.0897344,25.79874268,85.38026259,4.287566821, ,1.931006494,,0.683283055,,1.247723438
7,15,9.254366317,6.694121838,8.799799222,6.401078658,18.75284627,9.297283334,3.061887503,5.86E+36,0.178745826,1.33E+36,4.53E+36,1.683803427,2.792616526,59.88495636,1.46025006,4.182799816,1.514277776,13.14844971,2.413137436,1.774837375,2.746075153,1.303535734,38.84449181,1.743366771, ,0.178745826,,0.595894337,,-0.417148511
7,16,6.256364339,9.759765625,6.638661702,9.878636287,8.387157734,5.920972802,0.011977778,5.25E+36,0.516667546,1.11E+36,4.53E+36,4.209544533,1.64358575,12.09521215,0.002783333,0.054720002,1.064514228,0.754360008,1.442999959,0.076800001,1.098236257,0.236312509,6.576266479,0.00345, ,0.002783333,,1.059348904,,-1.056565571
7,17,0.525497225,2.35041716,0.750060533,0.40927631,2.342011134,0.744002024,2.346479988,8.31E+36,1.670247022,1.81E+36,6.65E+36,10.18218811,5.650717995,19.07579956,0.0011,0.364499986,8.917399724,1.00E-04,16.2852993,10.88619995,5.06547451,2.516800117,8.678433736,0.0002, ,1E-04,,6.078609848,,-6.078509848
7,18,1.340600077,5.211855132,0.992676955,2.927641164,0.83134999,1.725456758,4.520390944,7.67E+36,3.576256462,1.11E+36,5.86E+36,14.43466034,6.783499581,68.41564941,0.006425,1.30734005,5.457037926,0.690283298,7.22055006,3.546680069,7.529800415,2.867880058,15.03741353,0.294633329, ,0.006425,,43.96819324,,-43.96176824
7,19,28.73795713,9.428196498,26.90243685,32.9929928,32.20557359,9.710216346,4.894895172,3.12E+36,13.96877088,5.39E+35,2.93E+36,4.166577816,5.078960164,32.91847498,27.33126424,25.34555951,4.326127139,6.441284943,13.66524787,36.3157213,23.11871338,3.145081954,15.72893633,10.8026877, ,3.145081954,,72.64804449,,-69.50296254
7,20,111.117041,104.4608752,153.0270407,109.910032,154.7603786,115.257863,190.3566766,3.44E+36,63.48426649,5.54E+35,2.93E+36,65.14626736,153.5895774,260.6729403,105.0243056,277.4235569,90.09450277,305.2153033,158.82229,286.6774472,117.9897975,166.7569885,151.8619036,180.2986482, ,63.48426649,,137.4959982,,-74.01173172
7,21,107.5387093,80.99259255,50.6719106,90.82752183,87.14786784,103.924056,73.07025146,3.02E+36,81.38523865,6.23E+35,2.77E+36,91.17172852,132.5388048,373.6751751,127.9641695,122.4260365,92.71681722,147.5945522,52.87738037,100.4229228,179.7030273,87.83324323,157.3177445,167.0598675, ,50.6719106,,176.6822837,,-126.0103731
7,22,47.8916106,193.9495785,55.37234933,37.89105598,114.2348633,120.7799782,68.892551,2.85E+36,75.69666138,5.54E+35,2.43E+36,115.9180698,79.99543313,414.6116333,63.73301043,112.0407947,142.6522764,62.89304518,115.961046,111.712234,202.2575462,85.28755697,318.5625195,80.46161761, ,37.89105598,,228.4339105,,-190.5428545
7,23,76.72516741,198.3417765,166.953508,126.8683995,230.5624169,155.0659877,149.315085,2.69E+36,59.88188704,4.33E+35,2.77E+36,137.9274902,126.1982422,251.7364095,112.8459961,240.4847616,104.0210775,219.4405343,216.9153181,115.2126236,199.2406641,158.6706765,82.20063612,97.47167969, ,59.88188704,,209.9003075,,-150.0184205
7,24,161.0512784,261.0062383,444.2188198,184.0023438,252.4184885,396.1714778,263.9276259,2.32E+36,74.09695871,3.83E+35,2.37E+36,174.1681602,212.1194661,400.606757,330.8208008,245.6189483,194.2945421,338.9613785,302.547154,108.3013485,238.3994315,342.6996228,161.9992974,358.6576307, ,74.09695871,,230.47572,,-156.3787613
7,25,109.7878289,111.4101734,124.8458891,116.5788502,130.8718133,157.8742956,235.218042,2.12E+36,175.2469262,3.83E+35,2.17E+36,271.0344192,300.2132717,320.0174045,281.0830393,258.8571533,180.6625422,214.6525146,239.9625488,267.4867188,240.6188965,219.1638902,186.8414497,194.0912954, ,109.7878289,,278.4233306,,-168.6355017
7,26,145.7446229,162.5305176,183.7553181,160.5974882,170.4453491,186.359222,242.0846417,1.69E+36,168.7351792,2.85E+35,1.85E+36,188.006264,215.4364035,272.5427974,234.2177097,223.5997337,253.1900391,296.595468,261.3941988,262.5112915,323.1533012,233.1851831,236.9878374,198.0569223, ,145.7446229,,541.3894826,,-395.6448597
7,27,336.2431526,337.6291334,410.8775436,289.5905241,390.231756,336.568477,577.3496443,1.49E+36,230.981539,2.49E+35,1.66E+36,301.2544996,359.3452228,364.124256,372.2248987,368.9835337,507.9900568,542.0176392,330.8869719,301.9218065,461.9235761,334.5446615,338.4826739,281.7212795, ,230.981539,,780.1825087,,-549.2009697
7,28,394.1646205,503.0027599,401.6379395,321.7185683,513.0638672,270.5240568,516.3800843,1.49E+36,344.2323691,2.77E+35,1.69E+36,485.5866211,465.3693182,725.5310872,742.598273,565.7764692,707.2364583,526.5168651,752.7568359,488.3067057,529.846852,607.7080853,487.3898782,647.5885028, ,270.5240568,,780.278054,,-509.7539972
7,29,504.1416016,502.1928157,407.8827206,244.9238932,636.8634549,269.1915879,398.8771106,1.42E+36,556.2299409,2.66E+35,1.69E+36,537.3175347,429.2341126,472.0341797,806.6837198,392.2889833,464.5549927,486.4686368,572.7369792,556.3024554,399.8502333,317.5130429,262.1721191,692.3143116, ,244.9238932,,464.4521833,,-219.5282901
7,30,254.0325072,425.659668,226.7438616,232.593141,348.4513309,209.5074614,253.8039448,1.22E+36,176.9504003,2.35E+35,1.38E+36,710.2699308,175.3128125,396.1617283,377.3359375,202.191766,138.8133371,223.5550353,224.0394231,208.6177789,335.7614618,168.4320086,96.29499247,377.9393009, ,96.29499247,,282.1269857,,-185.8319932
7,31,202.0140287,387.7891004,207.6693892,183.8602811,442.3995137,186.8598932,196.9582006,1.12E+36,140.5280888,1.99E+35,1.15E+36,320.2834496,122.4616498,172.0464533,169.1897992,145.1602847,89.53810402,98.5279253,100.3116648,61.90280113,387.7202943,64.40496905,51.09771653,186.2547621, ,51.09771653,,218.8777181,,-167.7800016
7,32,142.9994407,129.2546541,104.8049742,99.09483507,233.9227069,121.9642944,138.0545432,1.05E+36,150.8783798,1.97E+35,1.02E+36,276.6454102,106.4009686,52.70756628,190.327426,114.897495,157.9680919,121.0250861,77.62792969,56.65958486,315.1563123,93.25572879,31.98489235,164.0600234, ,31.98489235,,281.3702148,,-249.3853225
7,33,169.4625163,161.0922894,175.6218178,143.3466123,248.9323251,137.3204681,101.7780107,1.07E+36,173.1904902,1.92E+35,1.08E+36,120.0706079,106.6289275,60.35872977,117.3276528,77.2174421,218.6662401,98.25088778,116.8738525,70.85801734,220.2806455,80.3060288,61.89060692,157.7450712, ,60.35872977,,438.5858724,,-378.2271426
7,34,246.104178,208.869107,215.4699836,221.5588655,203.5037379,289.6064453,132.9711589,1.13E+36,562.9478211,2.03E+35,1.15E+36,154.8575091,220.7153212,115.5239139,295.4917124,129.5455208,366.7536236,243.8661507,106.6992255,189.0965994,202.4100952,170.5188435,145.3232009,298.5292177, ,106.6992255,,372.052474,,-265.3532484
7,35,238.8879046,204.4586617,376.8445871,191.7425746,325.684361,349.6118639,188.7438902,1.13E+36,345.1945613,2.12E+35,1.12E+36,135.5113719,263.8198568,147.8337599,298.874239,177.3999641,762.5517857,589.6962891,188.2115095,186.6699085,187.6302166,213.7394775,141.1817395,263.5151563, ,135.5113719,,465.6947266,,-330.1833546
7,36,191.1298913,194.795309,348.5673564,232.7768469,205.3199041,317.3558239,225.799495,1.11E+36,258.965716,2.10E+35,1.08E+36,260.2068059,235.6152961,233.2069472,333.229248,191.101551,241.9594184,329.6381348,317.8652344,276.3112331,296.378957,257.7284204,219.0234375,319.1815321, ,191.101551,,528.7851888,,-337.6836378
7,37,303.8224944,240.6606097,292.8321925,257.2581492,244.0520893,319.4766329,443.8869093,1.02E+36,340.2422981,2.19E+35,1.02E+36,295.3520327,493.8197487,626.285285,656.4937698,442.3135417,376.6887556,447.9324028,321.0185296,385.069349,368.5450487,496.0080128,305.388124,462.8261444, ,240.6606097,,415.4393555,,-174.7787458
7,38,474.7372096,382.2167089,441.1145241,419.1337193,396.3695447,527.5872834,781.4849918,1.02E+36,520.6625977,2.12E+35,1.06E+36,494.8745739,740.3426671,938.1969437,868.2692776,520.9783654,844.4354285,543.2219727,655.8377323,554.4227604,503.6571895,759.1520725,658.376319,665.2328767, ,382.2167089,,375.3928385,,6.823870355
7,39,416.7229879,218.1061256,347.7013494,381.9502131,232.4442294,418.1170234,527.4162381,9.77E+35,281.4155895,2.06E+35,1.04E+36,224.2816442,466.9221142,460.5472074,576.9882336,282.2604237,438.7996354,475.0193917,370.1063739,362.7942708,350.3456003,743.9171489,671.6184743,420.5265519, ,218.1061256,,724.0522786,,-505.9461531
7,40,374.8013393,154.3426491,303.5239439,483.943031,197.0206265,335.5329439,398.0037202,9.87E+35,180.6416713,2.06E+35,1.01E+36,201.9159471,223.29166,348.8800739,390.1383929,122.6560568,303.2053351,422.3349371,192.1928309,352.3822381,234.1742676,796.7768197,660.7728936,494.3991386, ,122.6560568,,347.0804688,,-224.4244119
7,41,314.3516008,271.6770952,444.3142616,765.8982915,322.3048349,323.2041548,472.9853754,1.04E+36,339.3709435,2.06E+35,1.13E+36,186.0656867,179.8687695,373.8538978,224.5744485,275.1535012,695.2086637,397.3485725,235.1442383,212.8551432,271.7338021,535.6054688,758.8107199,256.1891961, ,179.8687695,,209.6517253,,-29.78295573
7,42,134.1837215,273.2337713,294.1857384,440.5959239,267.7213661,338.5951225,421.8959829,1.12E+36,169.5288756,2.19E+35,1.16E+36,286.7200521,235.4138339,322.1903599,198.0643029,246.4513697,315.2612981,130.4137099,209.0780562,158.2315691,295.880094,339.8823177,434.7780828,184.7510915, ,130.4137099,,164.317041,,-33.90333116
7,43,223.6386021,291.3355299,263.0773366,285.2723599,228.3777344,332.5945313,262.403487,1.10E+36,159.9188221,2.14E+35,1.15E+36,251.1416621,225.7322959,343.4669559,255.9573171,210.5803998,235.032527,192.3354307,213.3813786,197.8175781,352.7842882,433.4332031,359.5213608,206.9565149, ,159.9188221,,155.4916829,,4.427139114
7,44,222.8351863,340.8955393,204.4241261,371.6055664,214.6685221,211.7998874,243.4295228,1.10E+36,224.1318964,2.24E+35,1.15E+36,224.5020952,230.3167711,433.4737216,251.6102834,222.5976563,276.5508272,265.190407,252.7189911,230.0551456,374.5627382,434.6141493,408.3809059,216.2495912, ,204.4241261,,84.2714681,,120.152658
7,45,169.2411604,175.8457984,155.6480108,254.7417608,144.1508009,161.5815881,222.3526367,1.26E+36,102.194757,2.24E+35,1.28E+36,151.2473366,132.4737206,339.4264788,124.1602504,121.8009667,144.2172295,255.5318528,222.4486277,138.9209884,298.6162454,196.0174369,521.9105373,152.6691043, ,102.194757,,119.1619935,,-16.96723649
7,46,172.8468238,159.186128,97.47706679,137.4832063,76.30762539,103.7548747,161.4174686,1.22E+36,106.4851634,2.27E+35,1.31E+36,230.2540109,33.93157479,302.3600167,29.48205872,43.16445249,203.0582593,235.1005359,118.8985932,200.5244291,341.3421183,54.7289764,377.4208315,28.69473844, ,28.69473844,,100.5410242,,-71.84628575
7,47,306.9270413,268.5044418,135.0932377,332.3782132,127.5537264,254.515673,310.0477745,1.15E+36,211.3354311,2.56E+35,1.20E+36,208.4372848,88.10008617,414.8517923,78.13075087,270.9769724,448.2894223,353.8146935,159.4397101,461.1770132,359.4675678,110.6237653,312.0520537,78.76858559, ,78.13075087,,108.8811159,,-30.75036506
7,48,350.2601888,325.3118541,232.1767492,230.9585324,206.107625,334.35175,634.9170787,1.12E+36,314.9609375,2.43E+35,1.29E+36,288.8510742,215.711489,311.476421,229.2660486,472.6882292,504.9646875,394.0839083,338.9969974,438.0762902,380.2415989,289.0326563,283.8923234,326.595653, ,206.107625,,100.5203365,,105.5872885
7,49,313.0460869,261.0092856,206.1758898,253.8242188,347.345506,216.6526875,300.7673828,1.06E+36,248.572434,2.06E+35,1.31E+36,168.8061821,361.176746,271.9370888,255.11386,166.0765215,411.5384964,358.780816,211.5888376,355.9670009,211.6176633,437.7162642,299.328559,261.2757662, ,166.0765215,,127.3042702,,38.77225127
7,50,417.0162318,213.0460171,236.4456923,313.1663624,334.202139,161.6671809,200.3502507,1.35E+36,228.7511289,2.37E+35,1.40E+36,141.7362523,171.6239844,426.5279405,175.4585658,148.9088017,508.7386593,409.8735352,135.5529704,444.7798009,267.273658,431.5761998,286.4630456,203.5005327, ,135.5529704,,60.53419377,,75.01877661
7,51,348.526673,220.4959623,267.181834,282.7366662,264.4059053,324.360916,192.2654297,1.53E+36,253.8312462,2.46E+35,1.44E+36,150.4964923,169.400435,415.1383759,171.1026906,208.9881271,607.8629196,448.5274503,218.9896025,537.2650781,312.2222822,279.385332,225.0791016,127.9966905, ,127.9966905,,15.74247007,,112.2542205
7,52,376.8554308,394.080942,231.3371875,285.4308966,339.0066253,293.2829138,442.4331055,1.47E+36,324.3163687,2.81E+35,1.44E+36,196.2381265,251.5360179,498.6187263,260.7661044,304.0442147,621.5212954,483.4662182,220.7263707,455.1804832,386.5847951,238.1958918,250.8268959,141.4029948, ,141.4029948,,74.80862599,,66.5943688
7,53,482.8934783,382.7419271,271.5398471,364.0799006,416.2126589,316.8457852,561.082919,1.05E+36,333.0006222,2.19E+35,1.07E+36,330.0072545,369.2072917,561.264604,277.2896984,389.685704,612.626181,378.5488979,313.5261436,408.3129395,432.3343932,534.9484726,457.3787287,216.6602941, ,216.6602941,,146.9759943,,69.6842998
7,54,572.8511783,460.7385718,481.752096,689.1724609,620.2628906,630.8949795,859.4509191,1.08E+36,584.8851024,1.95E+35,1.08E+36,554.4487002,712.8879038,891.8563144,554.6766864,555.8917411,910.6495808,729.4395778,491.2472098,612.7037368,598.7838844,812.1913592,562.5974392,512.5353468, ,460.7385718,,371.1885653,,89.55000646
7,55,340.5768532,556.4222441,332.1012525,444.5121995,504.8147051,580.944416,437.3728207,9.77E+35,480.4467099,2.01E+35,1.01E+36,393.6666446,431.6884766,594.2391741,285.6004464,360.5070828,637.5608785,617.9708104,477.2901014,598.3259225,511.5891447,435.0796875,361.7587171,355.0022615, ,285.6004464,,330.7767376,,-45.17629118
7,56,294.9252103,276.4504395,230.3360925,228.2014948,330.5666216,336.8864329,274.1937268,9.15E+35,251.7945654,1.94E+35,9.32E+35,209.2525248,293.729375,333.1478686,259.3739859,183.4879244,414.0885894,315.2230545,333.3322173,426.4149727,217.4018179,401.1388712,246.9378906,328.5473778, ,183.4879244,,151.1449219,,32.34300255
7,57,370.5751798,298.0731155,280.8656896,241.1147573,290.4428859,417.1818098,390.6010629,9.49E+35,359.0311563,1.97E+35,9.32E+35,298.9699471,320.0318555,363.6110788,261.9837909,436.0278228,631.0803516,451.6359133,348.4512087,261.9666193,259.767841,436.4769652,281.6041797,300.5464243, ,241.1147573,,63.48699137,,177.6277659
7,58,515.2958097,324.2539944,298.3410757,294.5553924,294.8636311,243.8193655,313.2962023,9.06E+35,286.2847872,1.99E+35,1.02E+36,190.4643712,267.5418009,336.3034871,326.9453125,319.6216779,432.7394613,359.5780855,526.3083594,352.6953125,226.638027,299.7583506,248.200918,186.9081287, ,186.9081287,,53.60118408,,133.3069446
7,59,412.6491773,214.1077717,228.1053447,311.0653783,235.7628846,252.4676382,273.9233553,1.02E+36,307.8588669,1.88E+35,1.11E+36,240.0734942,368.9711573,250.2864104,415.4130208,546.4082447,413.2047266,440.6606965,619.7193869,526.0800123,247.1183377,510.9936266,311.7076491,208.2676385, ,208.2676385,,61.47207845,,146.7955601
7,60,203.7841492,175.8358474,263.4719238,212.9944862,145.0081635,170.2171076,188.0843033,1.03E+36,218.4947815,1.95E+35,1.06E+36,77.90971164,304.1527593,146.826191,178.9563337,197.0432909,284.8612695,442.1226337,569.6949538,335.9605427,190.9846085,259.9689207,160.2769352,175.3088563, ,77.90971164,,52.68444824,,25.22526339
7,61,196.3996452,169.2153764,223.8724976,376.796875,285.6785278,161.7736343,360.1737857,1.08E+36,269.8081174,2.10E+35,1.10E+36,79.12755843,377.4441713,360.7877336,96.87935836,265.3892556,472.2167969,273.5225103,207.0259487,264.31512,175.2085914,256.9831491,510.2384208,122.2826287, ,79.12755843,,65.00415446,,14.12340397
7,62,290.4802898,128.6055739,265.8507872,418.5313096,312.7655327,160.619997,571.4634549,1.12E+36,271.383938,2.37E+35,1.15E+36,174.7641764,403.0371698,457.3572329,226.9561492,362.5622396,408.875372,543.3886254,412.9306758,301.5664063,276.6757598,490.2633149,625.7688654,220.6735556, ,128.6055739,,71.20218913,,57.40338479
7,63,526.1910244,276.4127215,259.1648438,429.3283854,395.7017728,364.781578,631.4867788,1.04E+36,473.2185912,2.35E+35,1.07E+36,286.8999063,270.5727539,499.2893782,299.5917129,261.0883893,479.9948847,660.2731903,481.3518597,209.1601563,540.6698765,305.6617477,482.9393914,188.1463199, ,188.1463199,,72.98072103,,115.1655989
7,64,453.6787477,356.7429163,235.0255815,376.9390851,319.5709293,431.5903356,498.2357955,1.04E+36,638.4673177,2.01E+35,1.05E+36,232.952381,225.1244657,470.6295448,222.5532813,372.921749,773.0251931,436.8633247,469.8585612,558.6124299,582.9150905,240.3770328,290.589457,134.4237701, ,134.4237701,,61.2403361,,73.18343401
7,65,394.3347921,285.7418761,311.263397,520.6509284,435.299812,497.2795267,565.3096507,9.32E+35,410.5109558,2.06E+35,1.01E+36,335.0463423,249.2559345,934.3351895,154.356519,355.4440893,521.8410156,360.5223183,275.0835286,310.744504,405.4356283,247.9431508,538.4220806,169.6989258, ,154.356519,,42.90629476,,111.4502243
7,66,272.3259222,282.0130974,494.4258694,426.7036382,684.9026989,392.320571,1441.285547,9.23E+35,469.2459447,2.35E+35,1.04E+36,643.9125,326.0307829,1202.433505,167.6594899,274.2653906,511.6366767,583.0984575,185.9147474,147.4269556,932.1838831,343.5755859,931.6827206,258.1793806, ,147.4269556,,43.94270833,,103.4842473
8,0,79.01168981,73.21806066,97.87420428,77.16046007,93.03420076,91.50523727,11.51081124,9.06E+35,4.119646875,3.22E+35,1.01E+36,11.41655445,25.53558836,20.72532995,16.48718262,21.64319752,7.678250631,2.341278076,9.439443735,4.740483538,16.22680015,16.78514564,13.89326947,14.04386393, ,2.341278076,,13.90722036,,-11.56594228
8,1,79.783397,82.38697725,91.46372872,74.93684896,91.44827783,82.70350116,10.53618862,9.06E+35,6.701436536,2.22E+35,9.15E+35,13.90641567,18.53749242,16.42250668,18.26943403,15.79900568,6.497475666,8.397875977,11.66647927,7.727106906,13.73174193,17.02711567,11.58042091,15.29421343, ,6.497475666,,14.5655131,,-8.068037437
8,2,74.77961754,77.74513198,79.32711884,84.24156674,79.44448061,75.66626881,8.986568778,9.23E+35,14.22982076,2.08E+35,9.15E+35,10.64413834,11.48855505,18.48145752,15.79650427,15.70067186,11.20157754,6.096219627,10.2635619,4.03180206,10.40218212,7.445287069,12.83168431,12.76394741, ,4.03180206,,10.38274841,,-6.350946354
8,3,70.64357776,72.36340798,70.14192957,73.85206604,77.41339393,73.84122596,6.980259846,1.02E+36,6.12126898,2.06E+35,9.68E+35,10.84190369,10.36327868,10.46476488,12.30496493,12.07801514,6.216381462,5.119543118,9.57273336,6.017073495,8.49676637,7.553939671,6.980489324,7.147113603, ,5.119543118,,9.190472412,,-4.070929294
8,4,68.64630469,74.11705124,79.11751563,83.66938361,77.52546875,71.24250545,8.103607178,1.05E+36,5.234445267,2.10E+35,9.97E+35,10.88505239,9.478122143,12.30249811,12.14056462,10.52996699,4.165839831,5.682197903,10.87499282,6.093223741,12.62318952,7.408517938,7.563643082,5.388163927, ,4.165839831,,9.097238314,,-4.931398483
8,5,69.69345238,71.97758484,77.8874938,76.37191772,78.71927643,75.40452224,8.738692574,1.08E+36,6.552248095,2.10E+35,9.68E+35,10.97990703,7.89608632,12.39142578,10.42002668,12.21247001,4.82019568,7.666015625,9.083122907,5.189256376,11.25673618,7.737689887,9.125943748,6.773186796, ,4.82019568,,9.512664795,,-4.692469115
8,6,60.96564885,70.2473685,71.98904517,73.87774658,75.11252344,73.68500861,4.376439196,1.06E+36,5.567911456,2.14E+35,9.23E+35,11.07186647,5.010840643,9.588790569,11.02955581,8.396354845,2.845270216,4.194526059,8.129943266,2.836708432,7.183659379,4.21551375,6.272675613,4.593970824, ,2.836708432,,6.528390449,,-3.691682017
8,7,54.71052285,55.88756662,58.22797222,59.64658737,59.14586221,61.55163854,3.048387165,1.17E+36,6.184951656,2.29E+35,1.10E+36,9.500856493,3.12192721,7.976922004,10.64544208,4.887630556,3.071306096,4.768360138,4.13965115,3.311555061,3.250381842,2.824475861,4.895465239,2.665795176, ,2.665795176,,5.146699088,,-2.480903912
8,8,51.86085547,51.46106438,58.6648247,51.88166268,55.75464261,53.56623213,2.691910392,1.25E+36,8.0875181,2.52E+35,1.22E+36,8.805550268,4.312678482,5.78876426,13.18622522,3.775921701,2.639781683,3.413559175,3.646289504,2.954951259,2.973416825,2.833818536,3.73154329,2.437321637, ,2.437321637,,4.791371098,,-2.354049461
8,9,48.55457711,45.66479294,51.38799148,47.67548828,50.50922309,49.58419249,1.58600802,1.22E+36,7.606267156,2.49E+35,1.28E+36,7.438264574,4.030944824,3.514336524,11.76222076,2.352963331,2.072461407,1.837457657,2.300229586,2.107462398,2.179038649,1.850219303,2.105280932,1.59866128, ,1.58600802,,5.084547776,,-3.498539756
8,10,25.67011154,26.32690827,27.74910022,28.30799718,26.08053068,26.86488477,0.878796073,1.69E+36,4.74691864,2.98E+35,1.78E+36,4.779735043,1.483393568,2.607263398,5.034440104,1.436945931,1.769227028,1.385340788,1.838623047,1.815013974,1.31335772,1.062963071,1.68490211,1.59318088, ,0.878796073,,3.809911794,,-2.931115721
